mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__class_weight,param_svc__kernel,param_svc__gamma,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.01307539939880371,0.002314281153159141,0.006179285049438476,0.0025310114905501787,100.0,balanced,rbf,0.001,"{'svc__C': 100.0, 'svc__class_weight': 'balanced', 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,0.9995831596498541,0.9995831596498541,0.9995831596498541,1.0,0.9996665277198833,0.00016673614005835447,1.0,1.0,1.0,1.0,0.9966666666666667,0.9993333333333334,0.0013333333333333196,2,0.9991666666666666,0.9991666666666666,0.9991666666666666,0.9991666666666666,1.0,0.9993333333333332,0.000333333333333341,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,0.9995831596498541,0.9995831596498541,0.9995831596498541,1.0,0.9996665277198833,0.00016673614005835447,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.011450815200805663,0.003284211094362888,0.0053120613098144535,0.0017853242242140506,100.0,balanced,rbf,0.0031622776601683794,"{'svc__C': 100.0, 'svc__class_weight': 'balanced', 'svc__gamma': 0.0031622776601683794, 'svc__kernel': 'rbf'}",1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,1.0,0.9995831596498541,0.9995831596498541,1.0,0.9997498957899126,0.00020420923241209931,1.0,1.0,1.0,1.0,0.9966666666666667,0.9993333333333334,0.0013333333333333196,2,0.9991666666666666,1.0,0.9991666666666666,0.9991666666666666,1.0,0.9994999999999999,0.0004082482904638724,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,1.0,0.9995831596498541,0.9995831596498541,1.0,0.9997498957899126,0.00020420923241209931,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.011156415939331055,0.0035488532335041295,0.00500941276550293,0.001624088229841182,100.0,balanced,rbf,0.01,"{'svc__C': 100.0, 'svc__class_weight': 'balanced', 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,1.0,1.0,1.0,1.0,0.9999166319299707,0.0001667361400583545,1.0,1.0,1.0,1.0,0.9966666666666667,0.9993333333333334,0.0013333333333333196,2,0.9991666666666666,1.0,1.0,1.0,1.0,0.9998333333333334,0.000333333333333341,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,1.0,1.0,1.0,1.0,0.9999166319299707,0.0001667361400583545,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.010757923126220703,0.002378400707709637,0.005074405670166015,0.0005200050903901436,100.0,balanced,rbf,0.03162277660168379,"{'svc__C': 100.0, 'svc__class_weight': 'balanced', 'svc__gamma': 0.03162277660168379, 'svc__kernel': 'rbf'}",1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9966666666666667,0.9993333333333334,0.0013333333333333196,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.011538171768188476,0.0027430717509228293,0.005872201919555664,0.002412633001715833,100.0,balanced,rbf,0.1,"{'svc__C': 100.0, 'svc__class_weight': 'balanced', 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9966666666666667,0.9993333333333334,0.0013333333333333196,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02445540428161621,0.0037965599108522818,0.009274625778198242,0.004005561913363118,100.0,balanced,rbf,0.31622776601683794,"{'svc__C': 100.0, 'svc__class_weight': 'balanced', 'svc__gamma': 0.31622776601683794, 'svc__kernel': 'rbf'}",1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9966666666666667,0.9993333333333334,0.0013333333333333196,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10249009132385253,0.00326075568084172,0.02016000747680664,0.0040285690706744265,100.0,balanced,rbf,1.0,"{'svc__C': 100.0, 'svc__class_weight': 'balanced', 'svc__gamma': 1.0, 'svc__kernel': 'rbf'}",1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9966666666666667,0.9993333333333334,0.0013333333333333196,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9999888517279822,0.9999977703455964,4.459308807103213e-06,129,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.01829662322998047,0.0023689616587771276,0.006815004348754883,0.0022336746877596966,1.0,,rbf,auto,"{'svc__C': 1.0, 'svc__class_weight': None, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,0.9995831596498541,0.9995831596498541,0.9995831596498541,1.0,0.9996665277198833,0.00016673614005835447,1.0,1.0,1.0,1.0,0.9966666666666667,0.9993333333333334,0.0013333333333333196,2,0.9991666666666666,0.9991666666666666,0.9991666666666666,0.9991666666666666,1.0,0.9993333333333332,0.000333333333333341,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,0.9995831596498541,0.9995831596498541,0.9995831596498541,1.0,0.9996665277198833,0.00016673614005835447,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.019229650497436523,0.0032072495248657283,0.007793521881103516,0.0034218329699280607,1.0,,rbf,scale,"{'svc__C': 1.0, 'svc__class_weight': None, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,0.9995831596498541,0.9995831596498541,0.9995831596498541,1.0,0.9996665277198833,0.00016673614005835447,1.0,1.0,1.0,1.0,0.9966666666666667,0.9993333333333334,0.0013333333333333196,2,0.9991666666666666,0.9991666666666666,0.9991666666666666,0.9991666666666666,1.0,0.9993333333333332,0.000333333333333341,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,0.9995831596498541,0.9995831596498541,0.9995831596498541,1.0,0.9996665277198833,0.00016673614005835447,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0649949073791504,0.006990374987729273,0.013373327255249024,0.002537153412785764,1.0,,rbf,0.0031622776601683794,"{'svc__C': 1.0, 'svc__class_weight': None, 'svc__gamma': 0.0031622776601683794, 'svc__kernel': 'rbf'}",1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,0.9995831596498541,0.9995831596498541,0.9995831596498541,1.0,0.9996665277198833,0.00016673614005835447,1.0,1.0,1.0,1.0,0.9966666666666667,0.9993333333333334,0.0013333333333333196,2,0.9991666666666666,0.9991666666666666,0.9991666666666666,0.9991666666666666,1.0,0.9993333333333332,0.000333333333333341,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.998330550918197,0.9996661101836395,0.0006677796327211994,1,0.9995831596498541,0.9995831596498541,0.9995831596498541,0.9995831596498541,1.0,0.9996665277198833,0.00016673614005835447,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
